1.236039E-01,1.204131E+02,1.678655E+01,1.937324E+00,1.149664E+00,1.421806E+00,-9.365783E-01,2.733417E+00,4.925723E-01,-1.698664E-01,-5.024850E-02,2.762276E+00,2.060970E-02,3.307900E-03,8.796190E-02,8.095160E-02,8.092400E-02
1.277098E-01,1.244129E+02,1.686795E+01,1.930761E+00,1.149825E+00,1.417564E+00,-9.348752E-01,2.716770E+00,4.797359E-01,-1.670307E-01,-4.992770E-02,2.760198E+00,2.009790E-02,3.454700E-03,8.655820E-02,7.973070E-02,7.969040E-02
1.318803E-01,1.284758E+02,1.694861E+01,1.924345E+00,1.149886E+00,1.413463E+00,-9.330889E-01,2.700402E+00,4.678779E-01,-1.642425E-01,-4.989720E-02,2.758365E+00,1.961380E-02,3.604800E-03,8.520200E-02,7.855530E-02,7.849880E-02
1.361152E-01,1.326014E+02,1.702857E+01,1.918043E+00,1.149863E+00,1.409490E+00,-9.312282E-01,2.684357E+00,4.569244E-01,-1.615116E-01,-5.022830E-02,2.756736E+00,1.915400E-02,3.758000E-03,8.389710E-02,7.742330E-02,7.734780E-02
1.404146E-01,1.367897E+02,1.710787E+01,1.911837E+00,1.149773E+00,1.405632E+00,-9.292994E-01,2.668698E+00,4.468087E-01,-1.588458E-01,-5.096920E-02,2.755297E+00,1.871740E-02,3.913900E-03,8.264730E-02,7.633330E-02,7.623940E-02
1.447780E-01,1.410406E+02,1.718654E+01,1.905684E+00,1.149634E+00,1.401873E+00,-9.273080E-01,2.653507E+00,4.374589E-01,-1.562481E-01,-5.212970E-02,2.754042E+00,1.830380E-02,4.072200E-03,8.145050E-02,7.528350E-02,7.516800E-02
1.492055E-01,1.453537E+02,1.726464E+01,1.899547E+00,1.149458E+00,1.398179E+00,-9.252567E-01,2.638900E+00,4.288338E-01,-1.537229E-01,-5.365940E-02,2.752914E+00,1.791380E-02,4.232600E-03,8.031010E-02,7.427330E-02,7.413140E-02
1.536968E-01,1.497291E+02,1.734221E+01,1.893407E+00,1.149250E+00,1.394513E+00,-9.231486E-01,2.624938E+00,4.208153E-01,-1.512696E-01,-5.550910E-02,2.751868E+00,1.754780E-02,4.395000E-03,7.923110E-02,7.330130E-02,7.313880E-02
1.582518E-01,1.541665E+02,1.741930E+01,1.887273E+00,1.148998E+00,1.390875E+00,-9.209873E-01,2.611594E+00,4.132793E-01,-1.488847E-01,-5.763740E-02,2.750838E+00,1.720240E-02,4.559300E-03,7.821100E-02,7.236390E-02,7.218390E-02
1.628702E-01,1.586657E+02,1.749596E+01,1.881165E+00,1.148683E+00,1.387294E+00,-9.187720E-01,2.598741E+00,4.060765E-01,-1.465673E-01,-5.995170E-02,2.749810E+00,1.687990E-02,4.725500E-03,7.723690E-02,7.145780E-02,7.126450E-02
1.675520E-01,1.632266E+02,1.757225E+01,1.875097E+00,1.148287E+00,1.383805E+00,-9.165046E-01,2.586284E+00,3.991853E-01,-1.443217E-01,-6.243680E-02,2.748901E+00,1.657620E-02,4.893600E-03,7.629550E-02,7.058190E-02,7.037820E-02
1.722969E-01,1.678491E+02,1.764819E+01,1.869077E+00,1.147799E+00,1.380431E+00,-9.141927E-01,2.574141E+00,3.926912E-01,-1.421414E-01,-6.516510E-02,2.748188E+00,1.628510E-02,5.063600E-03,7.537930E-02,6.973380E-02,6.951370E-02
1.771048E-01,1.725328E+02,1.772380E+01,1.863118E+00,1.147217E+00,1.377175E+00,-9.118342E-01,2.562277E+00,3.867208E-01,-1.400146E-01,-6.814510E-02,2.747569E+00,1.600370E-02,5.235700E-03,7.448850E-02,6.891250E-02,6.866780E-02
1.819755E-01,1.772778E+02,1.779910E+01,1.857209E+00,1.146543E+00,1.374043E+00,-9.094234E-01,2.550659E+00,3.812756E-01,-1.379371E-01,-7.130300E-02,2.747174E+00,1.573680E-02,5.409900E-03,7.362110E-02,6.811760E-02,6.784520E-02
